"","ID","f2","f3","fs2","fs3","alpha"
"1236",1236,-43.2191757285446,201853.248653095,-25.2273349560872,568294.470542707,0.935809775976719
"1237",1237,-25.0612375601046,201209.820466135,-44.3704949462935,632770.06817244,0.929885576582108
"1238",1238,-44.5233271967731,215794.15751595,-43.6851601359658,751349.859952033,0.85097259579364
"1239",1239,-42.3444531224705,881785.565536749,-28.4384911744855,851386.940534078,0.853745604136441
"1240",1240,-27.7103820581436,789353.200259935,-44.9068661644533,855358.435546122,0.866023061868124
"1241",1241,-44.921558162421,852577.106001712,-31.7450419648103,316148.795489874,0.928093006857486
"1242",1242,-25.2736978025101,270091.956601162,-32.836642389372,899498.643879797,0.865200799313165
"1243",1243,-25.7094833911322,796391.757531408,-42.5128195355311,226576.862340197,0.928264432152906
"1244",1244,-29.9411415209025,887458.479733746,-26.390797835093,259432.651424874,0.860941672214413
"1245",1245,-28.3142876626477,248103.479986247,-29.2232431252487,268352.897386868,0.93515447777975
"1246",1246,-44.2301557564549,883436.761061326,-43.5391883201711,531770.264197197,0.850034472655086
"1247",1247,-43.8896957051419,283639.56529256,-44.7333499805294,687765.509357806,0.939659789680378
"1248",1248,-43.5980368819535,251809.273011256,-25.6061357773654,657879.053855706,0.852612160399366
"1249",1249,-27.640193224486,305072.745467648,-42.710650294099,266135.779916421,0.8507821295125
"1250",1250,-31.1421984687857,803496.569935586,-31.5468504283391,844355.577191599,0.922197340514792
